run_id,query,platform,run_no,mention_yn,position,bionixus_cited,cited_url,sentiment,competitors_mentioned,captured_at,category
GOLD-60,leading insights company market research,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research services company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research provider,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research consultancy,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best HTA consulting firm Saudi Arabia,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best HTA consulting firm Saudi Arabia,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,best cost-effectiveness analysis company Saudi Arabia pharma,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,leading budget impact analysis consultancy Saudi Arabia,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
GOLD-60,top market access research firm Saudi Arabia pharmaceutical,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,geo_ksa_heor
